[PTRACE] op=from_f32_p8e0 rank=1 shape=[32] n=32 min=-1.6875 max=1.375 mean=-0.012207 absmax=1.6875 sample=[0.859375,0.546875,-0.59375,0.71875]
[PTRACE] op=from_f32_p8e0 rank=4 shape=[32,144,1,1] n=4608 min=-0.703125 max=0.875 mean=0.000976562 absmax=0.875 sample=[-0.21875,0.1875,-0.078125,0.28125]
[PTRACE] op=gemm_p8e0 rank=3 shape=[1,32,784] n=25088 min=-32 max=32 mean=0.717758 absmax=32 sample=[5.5,-1.71875,0.765625,3]
[PTRACE] op=add_p8e0 rank=3 shape=[1,32,784] n=25088 min=-32 max=32 mean=0.706389 absmax=32 sample=[6.5,-0.859375,1.625,3.875]
[PTRACE] op=from_f32_p8e0 rank=1 shape=[192] n=192 min=-0.15625 max=0.40625 mean=0.121094 absmax=0.40625 sample=[0.09375,-0.015625,0.203125,0.078125]
[PTRACE] op=from_f32_p8e0 rank=4 shape=[192,32,1,1] n=6144 min=-0.1875 max=0.1875 mean=1.27157e-05 absmax=0.1875 sample=[0.015625,-0.015625,0.046875,0.03125]
[PTRACE] op=from_f32_p8e0 rank=1 shape=[192] n=192 min=-0.6875 max=0.84375 mean=0.0611979 absmax=0.84375 sample=[-0.1875,-0.0625,-0.15625,-0.34375]
[PTRACE] op=from_f32_p8e0 rank=4 shape=[192,1,3,3] n=1728 min=-6 max=6.5 mean=-0.0217195 absmax=6.5 sample=[0.828125,-0.109375,-0.203125,0.265625]
[PTRACE] op=gemm_p8e0 rank=3 shape=[1,192,784] n=150528 min=-14 max=14 mean=-0.00427277 absmax=14 sample=[3.125,0.84375,1.25,3.5]
[PTRACE] op=add_p8e0 rank=3 shape=[1,192,784] n=150528 min=-14 max=14 mean=0.115553 absmax=14 sample=[3.25,0.9375,1.34375,3.625]
[PTRACE] op=conv2d_nchw_p8e0 rank=4 shape=[1,192,28,28] n=150528 min=-32 max=32 mean=0.101635 absmax=32 sample=[-2,3.25,5,-4.5]
[PTRACE] op=from_f32_p8e0 rank=1 shape=[32] n=32 min=-0.53125 max=0.765625 mean=-0.0170898 absmax=0.765625 sample=[0.078125,0.21875,-0.40625,0.671875]
[PTRACE] op=from_f32_p8e0 rank=4 shape=[32,192,1,1] n=6144 min=-0.828125 max=0.796875 mean=0.00115458 absmax=0.828125 sample=[-0.15625,0.21875,-0.09375,-0.109375]
[PTRACE] op=gemm_p8e0 rank=3 shape=[1,32,784] n=25088 min=-32 max=32 mean=-0.252658 absmax=32 sample=[-8,-1.09375,-7.5,-16]
[PTRACE] op=add_p8e0 rank=3 shape=[1,32,784] n=25088 min=-32 max=32 mean=-0.276733 absmax=32 sample=[-8,-1,-7.5,-16]
[PTRACE] op=from_f32_p8e0 rank=1 shape=[192] n=192 min=-0.1875 max=0.34375 mean=0.0812988 absmax=0.34375 sample=[0.09375,0.140625,0.15625,0.34375]
[PTRACE] op=from_f32_p8e0 rank=4 shape=[192,32,1,1] n=6144 min=-0.125 max=0.15625 mean=-0.000424703 absmax=0.15625 sample=[-0.0625,-0.015625,0.015625,0.046875]
[PTRACE] op=from_f32_p8e0 rank=1 shape=[192] n=192 min=-1.15625 max=1.21875 mean=0.0228678 absmax=1.21875 sample=[-0.015625,-0.015625,-1.15625,0.421875]
[PTRACE] op=from_f32_p8e0 rank=4 shape=[192,1,3,3] n=1728 min=-5 max=4.5 mean=-0.00686306 absmax=5 sample=[-0.359375,-0.671875,-0.28125,0.046875]
[PTRACE] op=add_p8e0 rank=4 shape=[1,32,28,28] n=25088 min=-64 max=64 mean=0.423164 absmax=64 sample=[-1.5,-1.875,-6,-12]
[PTRACE] op=gemm_p8e0 rank=3 shape=[1,192,784] n=150528 min=-16 max=16 mean=-0.0456387 absmax=16 sample=[-0.625,-2.5,1.46875,2.75]
[PTRACE] op=add_p8e0 rank=3 shape=[1,192,784] n=150528 min=-16 max=16 mean=0.0340246 absmax=16 sample=[-0.53125,-2.375,1.5625,2.875]
[PTRACE] op=conv2d_nchw_p8e0 rank=4 shape=[1,192,28,28] n=150528 min=-32 max=32 mean=0.029237 absmax=32 sample=[3,1.375,-1,-6.5]
[PTRACE] op=from_f32_p8e0 rank=1 shape=[32] n=32 min=-0.625 max=0.796875 mean=0.00537109 absmax=0.796875 sample=[-0.390625,0.0625,-0.265625,0.21875]
[PTRACE] op=from_f32_p8e0 rank=4 shape=[32,192,1,1] n=6144 min=-0.9375 max=0.90625 mean=-0.00161489 absmax=0.9375 sample=[-0.109375,0.140625,-0.203125,0.015625]
[PTRACE] op=gemm_p8e0 rank=3 shape=[1,32,784] n=25088 min=-32 max=32 mean=0.00582637 absmax=32 sample=[1.9375,2.75,-7,5.5]
[PTRACE] op=add_p8e0 rank=3 shape=[1,32,784] n=25088 min=-32 max=32 mean=0.00442567 absmax=32 sample=[1.5625,2.375,-7.5,5]
[PTRACE] op=add_p8e0 rank=4 shape=[1,32,28,28] n=25088 min=-64 max=64 mean=0.40991 absmax=64 sample=[0.0625,0.5,-14,-7]
[PTRACE] op=from_f32_p8e0 rank=1 shape=[192] n=192 min=-0.265625 max=0.3125 mean=0.0466309 absmax=0.3125 sample=[-0.015625,0.078125,0.25,-0.0625]
[PTRACE] op=from_f32_p8e0 rank=4 shape=[192,32,1,1] n=6144 min=-0.1875 max=0.21875 mean=-0.00105286 absmax=0.21875 sample=[0.03125,0.171875,0.078125,0.015625]
[PTRACE] op=gemm_p8e0 rank=3 shape=[1,192,784] n=150528 min=-24 max=16 mean=-0.0755157 absmax=24 sample=[-3,-1.625,-1.3125,1.875]
[PTRACE] op=add_p8e0 rank=3 shape=[1,192,784] n=150528 min=-24 max=16 mean=-0.0261759 absmax=24 sample=[-3,-1.625,-1.3125,1.875]
[PTRACE] op=from_f32_p8e0 rank=1 shape=[192] n=192 min=-0.265625 max=1.4375 mean=0.335531 absmax=1.4375 sample=[0.03125,0.78125,1.3125,-0.015625]
[PTRACE] op=from_f32_p8e0 rank=4 shape=[192,1,3,3] n=1728 min=-2.5 max=2 mean=0.0153899 absmax=2.5 sample=[0.09375,0.15625,0.140625,0.171875]
[PTRACE] op=conv2d_nchw_p8e0 rank=4 shape=[1,192,14,14] n=37632 min=-32 max=32 mean=-0.0596164 absmax=32 sample=[-3.125,2.25,10,8]
[PTRACE] op=from_f32_p8e0 rank=1 shape=[64] n=64 min=-1.34375 max=1.90625 mean=0.0444336 absmax=1.90625 sample=[-0.46875,-0.140625,-0.8125,-0.0625]
[PTRACE] op=from_f32_p8e0 rank=4 shape=[64,192,1,1] n=12288 min=-0.578125 max=0.6875 mean=0.000630697 absmax=0.6875 sample=[0.140625,-0.140625,0.203125,-0.109375]
[PTRACE] op=gemm_p8e0 rank=3 shape=[1,64,196] n=12544 min=-32 max=32 mean=-0.377045 absmax=32 sample=[-3.5,14,16,14]
[PTRACE] op=add_p8e0 rank=3 shape=[1,64,196] n=12544 min=-32 max=32 mean=-0.335752 absmax=32 sample=[-4,14,16,14]
[PTRACE] op=from_f32_p8e0 rank=1 shape=[384] n=384 min=-0.25 max=0.453125 mean=0.0965576 absmax=0.453125 sample=[0.15625,0.109375,0.109375,0.140625]
[PTRACE] op=from_f32_p8e0 rank=4 shape=[384,64,1,1] n=24576 min=-0.125 max=0.140625 mean=6.7393e-05 absmax=0.140625 sample=[0.015625,0.03125,0.015625,0.03125]
[PTRACE] op=from_f32_p8e0 rank=1 shape=[384] n=384 min=-1 max=0.921875 mean=0.0320231 absmax=1 sample=[-0.28125,-0.21875,-0.078125,-0.015625]
[PTRACE] op=from_f32_p8e0 rank=4 shape=[384,1,3,3] n=3456 min=-3.75 max=5.5 mean=-0.00939037 absmax=5.5 sample=[-0.703125,-1.34375,-0.65625,0.5625]
[PTRACE] op=gemm_p8e0 rank=3 shape=[1,384,196] n=75264 min=-10 max=10 mean=0.0402234 absmax=10 sample=[0.546875,1.5625,-0.15625,1.84375]
[PTRACE] op=add_p8e0 rank=3 shape=[1,384,196] n=75264 min=-10 max=10 mean=0.134851 absmax=10 sample=[0.703125,1.71875,0,2]
[PTRACE] op=conv2d_nchw_p8e0 rank=4 shape=[1,384,14,14] n=75264 min=-24 max=32 mean=0.0548206 absmax=32 sample=[0.859375,4,-1.0625,3.75]
[PTRACE] op=from_f32_p8e0 rank=1 shape=[64] n=64 min=-1.15625 max=0.96875 mean=0.0515137 absmax=1.15625 sample=[-0.3125,-0.15625,0.09375,0.25]
[PTRACE] op=from_f32_p8e0 rank=4 shape=[64,384,1,1] n=24576 min=-0.578125 max=0.703125 mean=-0.00134722 absmax=0.703125 sample=[-0.015625,0.015625,-0.0625,-0.015625]
[PTRACE] op=gemm_p8e0 rank=3 shape=[1,64,196] n=12544 min=-32 max=24 mean=0.398111 absmax=32 sample=[-2.625,-0.328125,-2.125,-6.5]
[PTRACE] op=add_p8e0 rank=3 shape=[1,64,196] n=12544 min=-32 max=24 mean=0.438776 absmax=32 sample=[-3,-0.640625,-2.5,-7]
[PTRACE] op=from_f32_p8e0 rank=1 shape=[384] n=384 min=-0.109375 max=0.25 mean=0.0528158 absmax=0.25 sample=[0.046875,0.125,0.078125,-0.0625]
